intro_loop.thisRepN,intro_loop.thisTrialN,intro_loop.thisN,intro_loop.thisIndex,intro_loop.ran,Figure,Figure2,Figure3,Figure4,Text,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,confidence_response.keys,confidence_response.rt,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,beads_image,intro_agents.thisRepN,intro_agents.thisTrialN,intro_agents.thisN,intro_agents.thisIndex,intro_agents.ran,key_resp1.keys,key_resp1.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,agent1,agent1_face,agent2,agent2_face,agent3,agent3_face,agent4,agent4_face,key_resp_4.keys,key_resp_4.rt,participant_decision.keys,participant_decision.rt,trials_real.thisRepN,trials_real.thisTrialN,trials_real.thisN,trials_real.thisIndex,trials_real.ran,key_resp_2.keys
,,,,,,,,,,SK05,,2021-09-23_12h48.38.495,beads_social_exp,2021.2.0,Win32,59.88023952,right,2.5575,left,4.6825,0,0,0,0,1,Figures/sample_2_red.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SK05,,2021-09-23_12h48.38.495,beads_social_exp,2021.2.0,Win32,59.88023952,right,1.4995,right,1.3894,0,1,1,1,1,Figures/sample_3_red.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SK05,,2021-09-23_12h48.38.495,beads_social_exp,2021.2.0,Win32,59.88023952,left,1.1769,right,1.7296,0,2,2,3,1,Figures/sample_5_red.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SK05,,2021-09-23_12h48.38.495,beads_social_exp,2021.2.0,Win32,59.88023952,left,0.8552,left,1.0857,0,3,3,4,1,Figures/sample_6_red.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SK05,,2021-09-23_12h48.38.495,beads_social_exp,2021.2.0,Win32,59.88023952,right,0.5679,right,1.0659,0,4,4,2,1,Figures/sample_4_red.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Figures/blank_image.png,,,,"You will now perform the same experiment, but you will do so alongside four other (simulated) agents.",SK05,,2021-09-23_12h48.38.495,beads_social_exp,2021.2.0,Win32,59.88023952,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Figures/blank_image.png,,,,"As before, each agent will draw 8 random beads, guess the colour of the next bead and state their confidence, then replace all the beads back into the jar.",SK05,,2021-09-23_12h48.38.495,beads_social_exp,2021.2.0,Win32,59.88023952,,,,,,,,,,,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Figures/blank_image.png,,,,"All the agents, along with yourself, will be drawing beads from the same jar.",SK05,,2021-09-23_12h48.38.495,beads_social_exp,2021.2.0,Win32,59.88023952,,,,,,,,,,,0,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Figures/blank_image.png,,,,Though do note that you will all replace the beads back into the jar before the next participant/agent has their turn.,SK05,,2021-09-23_12h48.38.495,beads_social_exp,2021.2.0,Win32,59.88023952,,,,,,,,,,,0,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Figures/possible_agent_responses.png,,,,Their choice of colour and confidence will be shown using the above four images.,SK05,,2021-09-23_12h48.38.495,beads_social_exp,2021.2.0,Win32,59.88023952,,,,,,,,,,,0,4,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Figures/possible_agent_responses.png,,,,You can therefore use the agents decisions to inform your own decision about the colour of the next bead.,SK05,,2021-09-23_12h48.38.495,beads_social_exp,2021.2.0,Win32,59.88023952,,,,,,,,,,,0,5,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Figures/possible_agent_responses.png,,,,You will not need to state your confidence in this part of the experiment. You only need to guess the colour of the next bead.,SK05,,2021-09-23_12h48.38.495,beads_social_exp,2021.2.0,Win32,59.88023952,,,,,,,,,,,0,6,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Figures/possible_agent_responses.png,,,,We will begin 10 practice trials.,SK05,,2021-09-23_12h48.38.495,beads_social_exp,2021.2.0,Win32,59.88023952,,,,,,,,,,,0,7,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SK05,,2021-09-23_12h48.38.495,beads_social_exp,2021.2.0,Win32,59.88023952,,,,,,,,,,,,,,,,right,2.1833,0,0,0,2,1,Figures/confident_green.png,Figures/faces/9.png,Figures/confident_green.png,Figures/faces/19.png,Figures/confident_green.png,Figures/faces/20.png,Figures/unconfident_red.png,Figures/faces/10.png,,,,,,,,,,
,,,,,,,,,,SK05,,2021-09-23_12h48.38.495,beads_social_exp,2021.2.0,Win32,59.88023952,,,,,,,,,,,,,,,,left,3.0909,0,1,1,8,1,Figures/confident_red.png,Figures/faces/6.png,Figures/confident_red.png,Figures/faces/16.png,Figures/confident_red.png,Figures/faces/17.png,Figures/unconfident_green.png,Figures/faces/7.png,,,,,,,,,,
,,,,,,,,,,SK05,,2021-09-23_12h48.38.495,beads_social_exp,2021.2.0,Win32,59.88023952,,,,,,,,,,,,,,,,right,15.191,0,2,2,6,1,Figures/confident_green.png,Figures/faces/9.png,Figures/confident_green.png,Figures/faces/19.png,Figures/unconfident_red.png,Figures/faces/20.png,Figures/unconfident_red.png,Figures/faces/10.png,,,,,,,,,,
,,,,,,,,,,SK05,,2021-09-23_12h48.38.495,beads_social_exp,2021.2.0,Win32,59.88023952,,,,,,,,,,,,,,,,right,1.667,0,3,3,1,1,Figures/confident_green.png,Figures/faces/5.png,Figures/confident_green.png,Figures/faces/15.png,Figures/confident_green.png,Figures/faces/16.png,Figures/confident_green.png,Figures/faces/6.png,,,,,,,,,,
,,,,,,,,,,SK05,,2021-09-23_12h48.38.495,beads_social_exp,2021.2.0,Win32,59.88023952,,,,,,,,,,,,,,,,right,1.1754,0,4,4,4,1,Figures/confident_green.png,Figures/faces/7.png,Figures/confident_green.png,Figures/faces/17.png,Figures/unconfident_red.png,Figures/faces/18.png,Figures/unconfident_red.png,Figures/faces/8.png,,,,,,,,,,
,,,,,,,,,,SK05,,2021-09-23_12h48.38.495,beads_social_exp,2021.2.0,Win32,59.88023952,,,,,,,,,,,,,,,,right,0.8085,0,5,5,5,1,Figures/confident_green.png,Figures/faces/8.png,Figures/confident_green.png,Figures/faces/18.png,Figures/unconfident_red.png,Figures/faces/19.png,Figures/unconfident_red.png,Figures/faces/9.png,,,,,,,,,,
,,,,,,,,,,SK05,,2021-09-23_12h48.38.495,beads_social_exp,2021.2.0,Win32,59.88023952,,,,,,,,,,,,,,,,left,1.7852,0,6,6,7,1,Figures/confident_green.png,Figures/faces/10.png,Figures/confident_green.png,Figures/faces/20.png,Figures/unconfident_red.png,Figures/faces/11.png,Figures/unconfident_red.png,Figures/faces/1.png,,,,,,,,,,
,,,,,,,,,,SK05,,2021-09-23_12h48.38.495,beads_social_exp,2021.2.0,Win32,59.88023952,,,,,,,,,,,,,,,,left,0.856,0,7,7,9,1,Figures/confident_red.png,Figures/faces/5.png,Figures/confident_red.png,Figures/faces/15.png,Figures/confident_red.png,Figures/faces/16.png,Figures/confident_red.png,Figures/faces/6.png,,,,,,,,,,
,,,,,,,,,,SK05,,2021-09-23_12h48.38.495,beads_social_exp,2021.2.0,Win32,59.88023952,,,,,,,,,,,,,,,,right,0.7168,0,8,8,3,1,Figures/confident_green.png,Figures/faces/1.png,Figures/confident_green.png,Figures/faces/11.png,Figures/confident_green.png,Figures/faces/12.png,Figures/unconfident_red.png,Figures/faces/2.png,,,,,,,,,,
,,,,,,,,,,SK05,,2021-09-23_12h48.38.495,beads_social_exp,2021.2.0,Win32,59.88023952,,,,,,,,,,,,,,,,right,0.6175,0,9,9,0,1,Figures/confident_green.png,Figures/faces/1.png,Figures/confident_green.png,Figures/faces/11.png,Figures/confident_green.png,Figures/faces/12.png,Figures/confident_green.png,Figures/faces/2.png,,,,,,,,,,
,,,,,,,,,,SK05,,2021-09-23_12h48.38.495,beads_social_exp,2021.2.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/10.png,Figures/confident_green.png,Figures/faces/20.png,Figures/unconfident_red.png,Figures/faces/11.png,Figures/unconfident_red.png,Figures/faces/1.png,space,3.6371,left,3.3977,0,0,0,19,1,
,,,,,,,,,,SK05,,2021-09-23_12h48.38.495,beads_social_exp,2021.2.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/8.png,Figures/confident_green.png,Figures/faces/18.png,Figures/confident_green.png,Figures/faces/19.png,Figures/unconfident_red.png,Figures/faces/9.png,,,right,0.7437,0,1,1,7,1,
,,,,,,,,,,SK05,,2021-09-23_12h48.38.495,beads_social_exp,2021.2.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/7.png,Figures/confident_red.png,Figures/faces/17.png,Figures/confident_red.png,Figures/faces/18.png,Figures/unconfident_green.png,Figures/faces/8.png,,,left,0.7345,0,2,2,26,1,
,,,,,,,,,,SK05,,2021-09-23_12h48.38.495,beads_social_exp,2021.2.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/1.png,Figures/confident_red.png,Figures/faces/11.png,Figures/confident_red.png,Figures/faces/12.png,Figures/confident_red.png,Figures/faces/2.png,,,left,2.788,0,3,3,30,1,
,,,,,,,,,,SK05,,2021-09-23_12h48.38.495,beads_social_exp,2021.2.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/4.png,Figures/confident_red.png,Figures/faces/14.png,Figures/confident_red.png,Figures/faces/15.png,Figures/unconfident_green.png,Figures/faces/5.png,,,left,4.0055,0,4,4,23,1,
,,,,,,,,,,SK05,,2021-09-23_12h48.38.495,beads_social_exp,2021.2.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/4.png,Figures/confident_red.png,Figures/faces/14.png,Figures/confident_red.png,Figures/faces/15.png,Figures/confident_red.png,Figures/faces/5.png,,,left,0.5731,0,5,5,33,1,
,,,,,,,,,,SK05,,2021-09-23_12h48.38.495,beads_social_exp,2021.2.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/10.png,Figures/confident_green.png,Figures/faces/20.png,Figures/confident_green.png,Figures/faces/11.png,Figures/unconfident_red.png,Figures/faces/1.png,,,right,0.4592,0,6,6,9,1,
,,,,,,,,,,SK05,,2021-09-23_12h48.38.495,beads_social_exp,2021.2.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/7.png,Figures/confident_green.png,Figures/faces/17.png,Figures/unconfident_red.png,Figures/faces/18.png,Figures/unconfident_red.png,Figures/faces/8.png,,,right,0.568,0,7,7,16,1,
,,,,,,,,,,SK05,,2021-09-23_12h48.38.495,beads_social_exp,2021.2.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/6.png,Figures/confident_green.png,Figures/faces/16.png,Figures/unconfident_red.png,Figures/faces/17.png,Figures/unconfident_red.png,Figures/faces/7.png,,,right,0.5724,0,8,8,15,1,
,,,,,,,,,,SK05,,2021-09-23_12h48.38.495,beads_social_exp,2021.2.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/6.png,Figures/confident_green.png,Figures/faces/16.png,Figures/confident_green.png,Figures/faces/17.png,Figures/confident_green.png,Figures/faces/7.png,,,right,3.9056,0,9,9,5,1,
,,,,,,,,,,SK05,,2021-09-23_12h48.38.495,beads_social_exp,2021.2.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/2.png,Figures/confident_green.png,Figures/faces/12.png,Figures/confident_green.png,Figures/faces/13.png,Figures/unconfident_red.png,Figures/faces/3.png,,,right,2.5437,0,10,10,11,1,
,,,,,,,,,,SK05,,2021-09-23_12h48.38.495,beads_social_exp,2021.2.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/9.png,Figures/confident_green.png,Figures/faces/19.png,Figures/unconfident_red.png,Figures/faces/20.png,Figures/unconfident_red.png,Figures/faces/10.png,,,right,2.4357,0,11,11,18,1,
,,,,,,,,,,SK05,,2021-09-23_12h48.38.495,beads_social_exp,2021.2.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/2.png,Figures/confident_green.png,Figures/faces/12.png,Figures/confident_green.png,Figures/faces/13.png,Figures/confident_green.png,Figures/faces/3.png,,,right,0.5089,0,12,12,1,1,
,,,,,,,,,,SK05,,2021-09-23_12h48.38.495,beads_social_exp,2021.2.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/5.png,Figures/confident_green.png,Figures/faces/15.png,Figures/unconfident_red.png,Figures/faces/16.png,Figures/unconfident_red.png,Figures/faces/6.png,,,right,0.472,0,13,13,14,1,
,,,,,,,,,,SK05,,2021-09-23_12h48.38.495,beads_social_exp,2021.2.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/8.png,Figures/confident_green.png,Figures/faces/18.png,Figures/unconfident_red.png,Figures/faces/19.png,Figures/unconfident_red.png,Figures/faces/9.png,,,right,0.4843,0,14,14,17,1,
,,,,,,,,,,SK05,,2021-09-23_12h48.38.495,beads_social_exp,2021.2.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/6.png,Figures/confident_red.png,Figures/faces/16.png,Figures/confident_red.png,Figures/faces/17.png,Figures/unconfident_green.png,Figures/faces/7.png,,,left,1.4847,0,15,15,25,1,
,,,,,,,,,,SK05,,2021-09-23_12h48.38.495,beads_social_exp,2021.2.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/4.png,Figures/confident_green.png,Figures/faces/14.png,Figures/confident_green.png,Figures/faces/15.png,Figures/unconfident_red.png,Figures/faces/5.png,,,left,34.8757,0,16,16,13,1,
,,,,,,,,,,SK05,,2021-09-23_12h48.38.495,beads_social_exp,2021.2.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/9.png,Figures/confident_red.png,Figures/faces/19.png,Figures/confident_red.png,Figures/faces/20.png,Figures/confident_red.png,Figures/faces/10.png,,,left,7.7114,0,17,17,28,1,
,,,,,,,,,,SK05,,2021-09-23_12h48.38.495,beads_social_exp,2021.2.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/1.png,Figures/confident_green.png,Figures/faces/11.png,Figures/confident_green.png,Figures/faces/12.png,Figures/unconfident_red.png,Figures/faces/2.png,,,right,1.5055,0,18,18,10,1,
,,,,,,,,,,SK05,,2021-09-23_12h48.38.495,beads_social_exp,2021.2.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/5.png,Figures/confident_green.png,Figures/faces/15.png,Figures/confident_green.png,Figures/faces/16.png,Figures/confident_green.png,Figures/faces/6.png,,,right,0.7442,0,19,19,4,1,
,,,,,,,,,,SK05,,2021-09-23_12h48.38.495,beads_social_exp,2021.2.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/5.png,Figures/confident_red.png,Figures/faces/15.png,Figures/confident_red.png,Figures/faces/16.png,Figures/confident_red.png,Figures/faces/6.png,,,left,0.5668,0,20,20,34,1,
,,,,,,,,,,SK05,,2021-09-23_12h48.38.495,beads_social_exp,2021.2.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/1.png,Figures/confident_green.png,Figures/faces/11.png,Figures/confident_green.png,Figures/faces/12.png,Figures/confident_green.png,Figures/faces/2.png,,,right,0.6671,0,21,21,0,1,
,,,,,,,,,,SK05,,2021-09-23_12h48.38.495,beads_social_exp,2021.2.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/4.png,Figures/confident_green.png,Figures/faces/14.png,Figures/confident_green.png,Figures/faces/15.png,Figures/confident_green.png,Figures/faces/5.png,,,right,0.7345,0,22,22,3,1,
,,,,,,,,,,SK05,,2021-09-23_12h48.38.495,beads_social_exp,2021.2.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/8.png,Figures/confident_red.png,Figures/faces/18.png,Figures/confident_red.png,Figures/faces/19.png,Figures/unconfident_green.png,Figures/faces/9.png,,,left,0.3391,0,23,23,27,1,
,,,,,,,,,,SK05,,2021-09-23_12h48.38.495,beads_social_exp,2021.2.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/3.png,Figures/confident_red.png,Figures/faces/13.png,Figures/confident_red.png,Figures/faces/14.png,Figures/confident_red.png,Figures/faces/4.png,,,left,0.9076,0,24,24,32,1,
,,,,,,,,,,SK05,,2021-09-23_12h48.38.495,beads_social_exp,2021.2.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/3.png,Figures/confident_green.png,Figures/faces/13.png,Figures/confident_green.png,Figures/faces/14.png,Figures/unconfident_red.png,Figures/faces/4.png,,,right,0.5347,0,25,25,12,1,
,,,,,,,,,,SK05,,2021-09-23_12h48.38.495,beads_social_exp,2021.2.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/2.png,Figures/confident_red.png,Figures/faces/12.png,Figures/confident_red.png,Figures/faces/13.png,Figures/unconfident_green.png,Figures/faces/3.png,,,left,4.1188,0,26,26,21,1,
,,,,,,,,,,SK05,,2021-09-23_12h48.38.495,beads_social_exp,2021.2.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/5.png,Figures/confident_red.png,Figures/faces/15.png,Figures/confident_red.png,Figures/faces/16.png,Figures/unconfident_green.png,Figures/faces/6.png,,,left,0.7353,0,27,27,24,1,
,,,,,,,,,,SK05,,2021-09-23_12h48.38.495,beads_social_exp,2021.2.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/2.png,Figures/confident_red.png,Figures/faces/12.png,Figures/confident_red.png,Figures/faces/13.png,Figures/confident_red.png,Figures/faces/3.png,,,left,0.4342,0,28,28,31,1,
,,,,,,,,,,SK05,,2021-09-23_12h48.38.495,beads_social_exp,2021.2.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/7.png,Figures/confident_green.png,Figures/faces/17.png,Figures/confident_green.png,Figures/faces/18.png,Figures/confident_green.png,Figures/faces/8.png,,,right,12.694,0,29,29,6,1,
,,,,,,,,,,SK05,,2021-09-23_12h48.38.495,beads_social_exp,2021.2.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/10.png,Figures/confident_red.png,Figures/faces/20.png,Figures/confident_red.png,Figures/faces/11.png,Figures/confident_red.png,Figures/faces/1.png,,,left,1.8409,0,30,30,29,1,
,,,,,,,,,,SK05,,2021-09-23_12h48.38.495,beads_social_exp,2021.2.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/3.png,Figures/confident_green.png,Figures/faces/13.png,Figures/confident_green.png,Figures/faces/14.png,Figures/confident_green.png,Figures/faces/4.png,,,right,0.4014,0,31,31,2,1,
,,,,,,,,,,SK05,,2021-09-23_12h48.38.495,beads_social_exp,2021.2.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/1.png,Figures/confident_green.png,Figures/faces/11.png,Figures/unconfident_red.png,Figures/faces/12.png,Figures/unconfident_red.png,Figures/faces/2.png,,,left,6.7763,0,32,32,20,1,
,,,,,,,,,,SK05,,2021-09-23_12h48.38.495,beads_social_exp,2021.2.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/3.png,Figures/confident_red.png,Figures/faces/13.png,Figures/confident_red.png,Figures/faces/14.png,Figures/unconfident_green.png,Figures/faces/4.png,,,left,1.4679,0,33,33,22,1,
,,,,,,,,,,SK05,,2021-09-23_12h48.38.495,beads_social_exp,2021.2.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/9.png,Figures/confident_green.png,Figures/faces/19.png,Figures/confident_green.png,Figures/faces/20.png,Figures/unconfident_red.png,Figures/faces/10.png,,,right,0.9357,0,34,34,8,1,
,,,,,,,,,,SK05,,2021-09-23_12h48.38.495,beads_social_exp,2021.2.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/7.png,Figures/confident_green.png,Figures/faces/17.png,Figures/unconfident_red.png,Figures/faces/18.png,Figures/unconfident_red.png,Figures/faces/8.png,,,right,0.4031,1,0,35,16,1,
,,,,,,,,,,SK05,,2021-09-23_12h48.38.495,beads_social_exp,2021.2.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/1.png,Figures/confident_red.png,Figures/faces/11.png,Figures/confident_red.png,Figures/faces/12.png,Figures/confident_red.png,Figures/faces/2.png,,,left,2.8501,1,1,36,30,1,
,,,,,,,,,,SK05,,2021-09-23_12h48.38.495,beads_social_exp,2021.2.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/5.png,Figures/confident_green.png,Figures/faces/15.png,Figures/confident_green.png,Figures/faces/16.png,Figures/confident_green.png,Figures/faces/6.png,,,right,1.1728,1,2,37,4,1,
,,,,,,,,,,SK05,,2021-09-23_12h48.38.495,beads_social_exp,2021.2.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/1.png,Figures/confident_green.png,Figures/faces/11.png,Figures/confident_green.png,Figures/faces/12.png,Figures/unconfident_red.png,Figures/faces/2.png,,,right,0.356,1,3,38,10,1,
,,,,,,,,,,SK05,,2021-09-23_12h48.38.495,beads_social_exp,2021.2.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/9.png,Figures/confident_green.png,Figures/faces/19.png,Figures/confident_green.png,Figures/faces/20.png,Figures/unconfident_red.png,Figures/faces/10.png,,,right,0.818,1,4,39,8,1,
,,,,,,,,,,SK05,,2021-09-23_12h48.38.495,beads_social_exp,2021.2.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_red.png,Figures/faces/4.png,Figures/confident_red.png,Figures/faces/14.png,Figures/confident_red.png,Figures/faces/15.png,Figures/unconfident_green.png,Figures/faces/5.png,,,left,2.4344,1,5,40,23,1,
,,,,,,,,,,SK05,,2021-09-23_12h48.38.495,beads_social_exp,2021.2.0,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,Figures/confident_green.png,Figures/faces/1.png,Figures/confident_green.png,Figures/faces/11.png,Figures/confident_green.png,Figures/faces/12.png,Figures/confident_green.png,Figures/faces/2.png,,,right,0.6584,1,6,41,0,1,
